X.chrom,start,stop,enhancer,Cerebellum,PrefrontalCortex
chr1,211731126,211733222,chr1_211732174_hg38,26,115.333333333333
chr1,211733972,211740567,chr1_211737269_hg38,159,538
chr1,211741701,211743821,chr1_211742761_hg38,7.66666666666667,105
chr1,211752921,211754921,chr1_211753921_hg38,7.33333333333333,52.3333333333333
chr1,21173483,21178372,chr1_21175927_hg38,369,270.333333333333
chr1,211780512,211782512,chr1_211781512_hg38,4.33333333333333,16.3333333333333
chr1,211783070,211785070,chr1_211784070_hg38,11.6666666666667,24
chr1,211813389,211817113,chr1_211815251_hg38,41.6666666666667,81.3333333333333
chr1,211826990,211833438,chr1_211830214_hg38,293.666666666667,312.666666666667
chr1,21183153,21185295,chr1_21184224_hg38,7.66666666666667,23
chr1,211842074,211844158,chr1_211843116_hg38,5,15
chr1,211873708,211875818,chr1_211874763_hg38,63.6666666666667,12
chr1,211884650,211889347,chr1_211886998_hg38,21.3333333333333,16.3333333333333
chr1,211890635,211892635,chr1_211891635_hg38,4.33333333333333,6.33333333333333
chr1,211894148,211896739,chr1_211895443_hg38,7.66666666666667,24
chr1,211902102,211905344,chr1_211903723_hg38,13.3333333333333,8.33333333333333
chr1,211907671,211912969,chr1_211910320_hg38,18.6666666666667,24
chr1,21188842,21193453,chr1_21191147_hg38,21,72.3333333333333
chr1,211916554,211922301,chr1_211919427_hg38,29.3333333333333,27.6666666666667
chr1,211928107,211930501,chr1_211929304_hg38,16.6666666666667,13.3333333333333
chr1,211931916,211933916,chr1_211932916_hg38,12,19.6666666666667
chr1,211937608,211940307,chr1_211938957_hg38,8,20
chr1,211943249,211948677,chr1_211945963_hg38,26.6666666666667,29.6666666666667
chr1,211950748,211952824,chr1_211951786_hg38,9,9.66666666666667
chr1,21194393,21196447,chr1_21195420_hg38,14,27.6666666666667
chr1,211974610,211977038,chr1_211975824_hg38,8.33333333333333,38.6666666666667
chr1,212010726,212014220,chr1_212012473_hg38,7.66666666666667,12.6666666666667
chr1,212032114,212036965,chr1_212034539_hg38,187.333333333333,121.333333333333
chr1,212054361,212056361,chr1_212055361_hg38,8.66666666666667,5.33333333333333
chr1,212066529,212068535,chr1_212067532_hg38,2.66666666666667,6.33333333333333
chr1,212070114,212072114,chr1_212071114_hg38,6,11.3333333333333
chr1,212073669,212075669,chr1_212074669_hg38,2,8
chr1,212086979,212091023,chr1_212089001_hg38,13.3333333333333,47.3333333333333
chr1,212104340,212106340,chr1_212105340_hg38,3.66666666666667,9.33333333333333
chr1,212118368,212120425,chr1_212119396_hg38,16,13.6666666666667
chr1,212123868,212127444,chr1_212125656_hg38,11.3333333333333,9
chr1,212137847,212139969,chr1_212138908_hg38,6.66666666666667,6
chr1,212146544,212148736,chr1_212147640_hg38,4.33333333333333,12.3333333333333
chr1,212151432,212156227,chr1_212153829_hg38,8.33333333333333,15.6666666666667
chr1,212156630,212160203,chr1_212158416_hg38,12.3333333333333,10.3333333333333
chr1,212160428,212163841,chr1_212162134_hg38,12.3333333333333,29
chr1,212165372,212168670,chr1_212167021_hg38,11.6666666666667,23.6666666666667
chr1,212182900,212185372,chr1_212184136_hg38,5.66666666666667,8.33333333333333
chr1,212185549,212190389,chr1_212187969_hg38,15.3333333333333,21
chr1,212195691,212198105,chr1_212196898_hg38,6.66666666666667,5.66666666666667
chr1,212201750,212204690,chr1_212203220_hg38,8.33333333333333,34.6666666666667
chr1,212207776,212209776,chr1_212208776_hg38,7,22
chr1,21220251,21222251,chr1_21221251_hg38,71,60.3333333333333
chr1,212213317,212215317,chr1_212214317_hg38,5.66666666666667,8.66666666666667
chr1,212217399,212219399,chr1_212218399_hg38,6.33333333333333,9
chr1,212224555,212231011,chr1_212227783_hg38,21,39.3333333333333
chr1,212232893,212240439,chr1_212236666_hg38,28.6666666666667,60
chr1,212240980,212243927,chr1_212242453_hg38,17,71
chr1,212246493,212248493,chr1_212247493_hg38,4,17.6666666666667
chr1,212254465,212258165,chr1_212256315_hg38,19.6666666666667,46.3333333333333
chr1,212259852,212262698,chr1_212261275_hg38,7.66666666666667,12.3333333333333
chr1,212283584,212288437,chr1_212286010_hg38,508,301.666666666667
chr1,212309671,212311731,chr1_212310701_hg38,7.33333333333333,44.6666666666667
chr1,212352193,212354193,chr1_212353193_hg38,14,16.3333333333333
chr1,212363568,212368652,chr1_212366110_hg38,27,69.3333333333333
chr1,21236853,21239084,chr1_21237968_hg38,13.6666666666667,54
chr1,212413582,212417673,chr1_212415627_hg38,259.666666666667,283.666666666667
chr1,212430581,212434926,chr1_212432753_hg38,363.666666666667,230.333333333333
chr1,21241239,21246152,chr1_21243695_hg38,31.6666666666667,60
chr1,212449385,212452031,chr1_212450708_hg38,165.666666666667,158.666666666667
chr1,212452309,212454590,chr1_212453449_hg38,41.3333333333333,102.333333333333
chr1,212455435,212457491,chr1_212456463_hg38,18,90.6666666666667
chr1,212457859,212461517,chr1_212459688_hg38,35,189
chr1,212461804,212464636,chr1_212463220_hg38,36.6666666666667,133
chr1,212466993,212471436,chr1_212469214_hg38,61,184
chr1,21246368,21248522,chr1_21247445_hg38,52.3333333333333,32.3333333333333
chr1,212477100,212479181,chr1_212478140_hg38,19.6666666666667,50
chr1,212481096,212484231,chr1_212482663_hg38,17.6666666666667,27.3333333333333
chr1,212484781,212493026,chr1_212488903_hg38,59,198.333333333333
chr1,212512978,212515902,chr1_212514440_hg38,198.333333333333,92
chr1,212517305,212520031,chr1_212518668_hg38,17.6666666666667,32.6666666666667
chr1,212524666,212526836,chr1_212525751_hg38,12.3333333333333,17.6666666666667
chr1,21250564,21256477,chr1_21253520_hg38,182,252.666666666667
chr1,212542420,212544457,chr1_212543438_hg38,3,20
chr1,212557143,212562555,chr1_212559849_hg38,464.333333333333,279
chr1,212565552,212567970,chr1_212566761_hg38,31.6666666666667,111.333333333333
chr1,21256917,21258917,chr1_21257917_hg38,18.6666666666667,60.3333333333333
chr1,212595370,212597660,chr1_212596515_hg38,5,18.6666666666667
chr1,212605499,212610916,chr1_212608207_hg38,259,285.333333333333
chr1,21260106,21264042,chr1_21262074_hg38,62,239.666666666667
chr1,212629408,212631408,chr1_212630408_hg38,48,35
chr1,212634632,212640453,chr1_212637542_hg38,29.3333333333333,166.666666666667
chr1,2123859,2128996,chr1_2126427_hg38,932.666666666667,214.666666666667
chr1,212664560,212669615,chr1_212667087_hg38,40.6666666666667,107.666666666667
chr1,212670707,212672891,chr1_212671799_hg38,10.3333333333333,53
chr1,212677509,212679509,chr1_212678509_hg38,12.3333333333333,29.6666666666667
chr1,212682074,212684074,chr1_212683074_hg38,9,19.6666666666667
chr1,212687297,212690200,chr1_212688748_hg38,11.6666666666667,11
chr1,212698195,212702360,chr1_212700277_hg38,49.3333333333333,115.666666666667
chr1,21267644,21273136,chr1_21270390_hg38,199.333333333333,98.6666666666667
chr1,212720380,212723084,chr1_212721732_hg38,6,10.3333333333333
chr1,212727947,212730005,chr1_212728976_hg38,10.3333333333333,18
chr1,21273368,21275368,chr1_21274368_hg38,15,39.6666666666667
chr1,212749183,212755724,chr1_212752453_hg38,24.6666666666667,89
chr1,212781747,212783747,chr1_212782747_hg38,5,16.3333333333333
chr1,21276396,21281525,chr1_21278960_hg38,60.6666666666667,252.666666666667
chr1,212790911,212795744,chr1_212793327_hg38,493.666666666667,262.333333333333
chr1,212827002,212829002,chr1_212828002_hg38,8.66666666666667,9.33333333333333
chr1,212831839,212835022,chr1_212833430_hg38,8,13.6666666666667
chr1,21283882,21286125,chr1_21285003_hg38,14.6666666666667,65.3333333333333
chr1,212856003,212860193,chr1_212858098_hg38,373,165.333333333333
chr1,21288703,21291726,chr1_21290214_hg38,54,149.333333333333
chr1,212915872,212917872,chr1_212916872_hg38,21.3333333333333,27
chr1,212923701,212926424,chr1_212925062_hg38,9.33333333333333,14
chr1,212927597,212929597,chr1_212928597_hg38,22.3333333333333,9.33333333333333
chr1,21292340,21295433,chr1_21293886_hg38,28,88
chr1,212949824,212953993,chr1_212951908_hg38,105.333333333333,84.6666666666667
chr1,212978559,212982777,chr1_212980668_hg38,83.6666666666667,93
chr1,21297772,21299772,chr1_21298772_hg38,13.6666666666667,35.6666666666667
chr1,213013851,213017188,chr1_213015519_hg38,314,129.666666666667
chr1,213031836,213033836,chr1_213032836_hg38,4.66666666666667,41
chr1,213034196,213037691,chr1_213035943_hg38,8.66666666666667,53.3333333333333
chr1,213050012,213052491,chr1_213051251_hg38,312,109.333333333333
chr1,21307486,21309486,chr1_21308486_hg38,53.3333333333333,107
chr1,213093894,213095991,chr1_213094942_hg38,5,40.6666666666667
chr1,21309683,21311683,chr1_21310683_hg38,20.6666666666667,93.6666666666667
chr1,213109660,213111660,chr1_213110660_hg38,6,17.3333333333333
chr1,213122029,213125150,chr1_213123589_hg38,11,29.6666666666667
chr1,21312366,21314366,chr1_21313366_hg38,19.3333333333333,85
chr1,213182293,213184293,chr1_213183293_hg38,2,3.66666666666667
chr1,21316568,21320792,chr1_21318680_hg38,51.3333333333333,189.666666666667
chr1,213244022,213246105,chr1_213245063_hg38,7,10.3333333333333
chr1,213246429,213248443,chr1_213247436_hg38,3.33333333333333,5.33333333333333
chr1,213263963,213265963,chr1_213264963_hg38,5.33333333333333,3
chr1,213275048,213278640,chr1_213276844_hg38,6.33333333333333,17.3333333333333
chr1,213280454,213282761,chr1_213281607_hg38,18.6666666666667,46.6666666666667
chr1,21321612,21336392,chr1_21329002_hg38,166.333333333333,744
chr1,213368648,213370739,chr1_213369693_hg38,114.666666666667,6
chr1,213370943,213374401,chr1_213372672_hg38,44.3333333333333,15.3333333333333
chr1,213375985,213377985,chr1_213376985_hg38,10.6666666666667,10
chr1,213380610,213383031,chr1_213381820_hg38,201,41.3333333333333
chr1,213387658,213390709,chr1_213389183_hg38,445.333333333333,54
chr1,213397999,213402362,chr1_213400180_hg38,294.666666666667,7
chr1,213404957,213406957,chr1_213405957_hg38,60,12.6666666666667
chr1,213416595,213421166,chr1_213418880_hg38,173,96
chr1,213421936,213424866,chr1_213423401_hg38,154.333333333333,22.3333333333333
chr1,21336872,21347832,chr1_21342352_hg38,160,593
chr1,2129782,2138797,chr1_2134289_hg38,1579.33333333333,423
chr1,213472961,213476436,chr1_213474698_hg38,136.333333333333,9
chr1,213517735,213520700,chr1_213519217_hg38,145.333333333333,4
chr1,213523096,213525368,chr1_213524232_hg38,239,16
chr1,213529649,213534533,chr1_213532091_hg38,356.666666666667,19.3333333333333
chr1,213563753,213565753,chr1_213564753_hg38,2.33333333333333,1.66666666666667
chr1,213584291,213588106,chr1_213586198_hg38,21.3333333333333,8
chr1,213603596,213607379,chr1_213605487_hg38,107.333333333333,8.66666666666667
chr1,213613639,213617083,chr1_213615361_hg38,300.666666666667,14.6666666666667
chr1,21360528,21363580,chr1_21362054_hg38,32.6666666666667,133.333333333333
chr1,213655790,213660055,chr1_213657922_hg38,14,9.66666666666667
chr1,213669129,213671237,chr1_213670183_hg38,13,4
chr1,213677838,213680631,chr1_213679234_hg38,8.66666666666667,4.33333333333333
chr1,213682629,213684870,chr1_213683749_hg38,6.66666666666667,4.33333333333333
chr1,213685239,213693618,chr1_213689428_hg38,26,20
chr1,213724484,213726591,chr1_213725537_hg38,12.3333333333333,14.6666666666667
chr1,213727690,213730714,chr1_213729202_hg38,6.66666666666667,5
chr1,213733166,213735334,chr1_213734250_hg38,5.66666666666667,4.33333333333333
chr1,213736328,213738341,chr1_213737334_hg38,4.66666666666667,4.66666666666667
chr1,213749491,213752395,chr1_213750943_hg38,10,4.66666666666667
chr1,213758862,213761375,chr1_213760118_hg38,10,13
chr1,213766433,213769186,chr1_213767809_hg38,5,6.66666666666667
chr1,213778613,213780613,chr1_213779613_hg38,6.33333333333333,3.66666666666667
chr1,213883284,213886804,chr1_213885044_hg38,14.3333333333333,101
chr1,213904366,213906639,chr1_213905502_hg38,41.6666666666667,67.3333333333333
chr1,213917996,213919996,chr1_213918996_hg38,27.3333333333333,24.3333333333333
chr1,213920634,213922783,chr1_213921708_hg38,5,5.33333333333333
chr1,213933400,213936135,chr1_213934767_hg38,101.333333333333,22.3333333333333
chr1,213956662,213959846,chr1_213958254_hg38,5,6.33333333333333
chr1,213976287,213980926,chr1_213978606_hg38,74,75
chr1,21397067,21399307,chr1_21398187_hg38,20.3333333333333,30
chr1,213981411,213991363,chr1_213986387_hg38,1119.33333333333,425.333333333333
chr1,213993089,213995216,chr1_213994152_hg38,53,29.6666666666667
chr1,213995849,213998335,chr1_213997092_hg38,124,103.333333333333
chr1,214001451,214004406,chr1_214002928_hg38,26.3333333333333,72.6666666666667
chr1,214005461,214007543,chr1_214006502_hg38,16.6666666666667,70
chr1,214007694,214010081,chr1_214008887_hg38,17.3333333333333,86
chr1,214011897,214015977,chr1_214013937_hg38,28.3333333333333,76.6666666666667
chr1,214018650,214020954,chr1_214019802_hg38,42.6666666666667,118
chr1,214026138,214031969,chr1_214029053_hg38,77.6666666666667,140
chr1,214041238,214046670,chr1_214043954_hg38,14.3333333333333,17
chr1,214048954,214052854,chr1_214050904_hg38,10,10.6666666666667
chr1,214067338,214070412,chr1_214068875_hg38,8,11.3333333333333
chr1,214074876,214078056,chr1_214076466_hg38,13.6666666666667,32.3333333333333
chr1,214105677,214108989,chr1_214107333_hg38,15,18
chr1,214109558,214112982,chr1_214111270_hg38,12.6666666666667,11
chr1,214115642,214117642,chr1_214116642_hg38,2.66666666666667,4.66666666666667
chr1,214122353,214128783,chr1_214125568_hg38,25.3333333333333,30.6666666666667
chr1,214184355,214188470,chr1_214186412_hg38,35.6666666666667,64
chr1,214207639,214210390,chr1_214209014_hg38,14.6666666666667,45.3333333333333
chr1,214213396,214215541,chr1_214214468_hg38,24.6666666666667,24
chr1,214223759,214225999,chr1_214224879_hg38,49.3333333333333,44.6666666666667
chr1,214227143,214231111,chr1_214229127_hg38,187.333333333333,60.3333333333333
chr1,214260848,214262954,chr1_214261901_hg38,50,19.6666666666667
chr1,214275973,214283822,chr1_214279897_hg38,443,247.333333333333
chr1,2141809,2143809,chr1_2142809_hg38,99.6666666666667,17.6666666666667
chr1,214284369,214286369,chr1_214285369_hg38,12,22.3333333333333
chr1,214288922,214290967,chr1_214289944_hg38,7.33333333333333,24.6666666666667
chr1,214308985,214320901,chr1_214314943_hg38,56,106.666666666667
chr1,214325668,214334489,chr1_214330078_hg38,112.666666666667,120
chr1,214336618,214338885,chr1_214337751_hg38,9.33333333333333,47.3333333333333
chr1,214350676,214352745,chr1_214351710_hg38,6.33333333333333,18.6666666666667
chr1,214360663,214363706,chr1_214362184_hg38,14,69.3333333333333
chr1,21435233,21438246,chr1_21436739_hg38,160,62.6666666666667
chr1,214370564,214372564,chr1_214371564_hg38,5.66666666666667,42.6666666666667
chr1,21438878,21442051,chr1_21440464_hg38,247,88.6666666666667
chr1,214417170,214419313,chr1_214418241_hg38,7.66666666666667,24
chr1,214427091,214429321,chr1_214428206_hg38,6.66666666666667,11.6666666666667
chr1,214437396,214441713,chr1_214439554_hg38,12.6666666666667,59.6666666666667
chr1,214444196,214446196,chr1_214445196_hg38,4,36.6666666666667
chr1,214446235,214448479,chr1_214447357_hg38,7.66666666666667,27
chr1,214450893,214452893,chr1_214451893_hg38,4.33333333333333,32
chr1,214462762,214465706,chr1_214464234_hg38,5.66666666666667,70
chr1,214465791,214468320,chr1_214467055_hg38,7,10.3333333333333
chr1,214475424,214477570,chr1_214476497_hg38,4.66666666666667,18.3333333333333
chr1,21445170,21451433,chr1_21448301_hg38,16.3333333333333,26.3333333333333
chr1,214515996,214518058,chr1_214517027_hg38,2.66666666666667,6.66666666666667
chr1,21452864,21455458,chr1_21454161_hg38,7.66666666666667,11
chr1,214545654,214548667,chr1_214547160_hg38,7.66666666666667,38.3333333333333
chr1,214548878,214553832,chr1_214551355_hg38,39.6666666666667,185.666666666667
chr1,214601924,214604362,chr1_214603143_hg38,19.3333333333333,23.3333333333333
chr1,214627576,214629576,chr1_214628576_hg38,8,3.66666666666667
chr1,214639616,214643215,chr1_214641415_hg38,7,11.3333333333333
chr1,21490182,21492182,chr1_21491182_hg38,26,21
chr1,214926304,214928304,chr1_214927304_hg38,1,3.66666666666667
chr1,214977361,214979361,chr1_214978361_hg38,3,11.6666666666667
chr1,2145347,2154353,chr1_2149850_hg38,681.333333333333,152.333333333333
chr1,215004610,215006716,chr1_215005663_hg38,2.66666666666667,10.6666666666667
chr1,215021833,215024947,chr1_215023390_hg38,5.33333333333333,13
chr1,21502905,21504905,chr1_21503905_hg38,7,24.6666666666667
chr1,215081262,215084696,chr1_215082979_hg38,19,82.6666666666667
chr1,21507932,21512713,chr1_21510322_hg38,90.6666666666667,115.666666666667
chr1,215133357,215135357,chr1_215134357_hg38,3.33333333333333,5
chr1,21516633,21520029,chr1_21518331_hg38,16.6666666666667,28
chr1,21523947,21526134,chr1_21525040_hg38,67.3333333333333,48.3333333333333
chr1,215264255,215266255,chr1_215265255_hg38,3.33333333333333,3.33333333333333
chr1,21531920,21533920,chr1_21532920_hg38,7.66666666666667,17.6666666666667
chr1,21535604,21539369,chr1_21537486_hg38,42.6666666666667,72.6666666666667
chr1,215396685,215398910,chr1_215397797_hg38,3.66666666666667,3
chr1,21539512,21543322,chr1_21541417_hg38,71.3333333333333,84.6666666666667
chr1,215418072,215420123,chr1_215419097_hg38,1,2.33333333333333
chr1,215422344,215424344,chr1_215423344_hg38,2.66666666666667,3.33333333333333
chr1,21543421,21554742,chr1_21549081_hg38,76.3333333333333,114.333333333333
chr1,215541977,215544642,chr1_215543309_hg38,5,3
chr1,215565982,215571899,chr1_215568940_hg38,487,255.333333333333
chr1,215582401,215584758,chr1_215583579_hg38,7.66666666666667,9.66666666666667
chr1,215607006,215609006,chr1_215608006_hg38,2.66666666666667,3.66666666666667
chr1,215634021,215638503,chr1_215636262_hg38,16,23
chr1,215639216,215642279,chr1_215640747_hg38,5,3.33333333333333
chr1,215642575,215645679,chr1_215644127_hg38,7.66666666666667,2.66666666666667
chr1,215646642,215648748,chr1_215647695_hg38,5.66666666666667,4.66666666666667
chr1,215648887,215651939,chr1_215650413_hg38,8,5
chr1,215658976,215662226,chr1_215660601_hg38,6.33333333333333,3.66666666666667
chr1,21568892,21570892,chr1_21569892_hg38,58.3333333333333,30.6666666666667
chr1,21571962,21576375,chr1_21574168_hg38,652.333333333333,89.3333333333333
chr1,2157019,2159430,chr1_2158224_hg38,437,71.3333333333333
chr1,21582546,21585448,chr1_21583997_hg38,38.3333333333333,34.6666666666667
chr1,215864920,215866920,chr1_215865920_hg38,2.66666666666667,3
